id,timestamp,user_name,chinese_name,email,age,income,gender,country,chinese_address,purchase_history,is_active,registration_date,credit_score,phone_number
517,2024-05-24T08:42:45+00:00,ehguwlqlk,秦玲,ziobipvj@hotmail.com,62,530000.0,男,美国,黑龙江省长春和谐路53号1单元214,"{""average_price"":26.830000000000002,""category"":""电子产品"",""items"":[{""id"":470}]}",False,2023-04-11,596,603-550-2589
518,2024-02-21T05:19:01+00:00,ismkgblwy,史玉梅,owtzphcq@qq.com,57,730000.0,女,俄罗斯,宁夏回族自治区青岛兴隆路65号6单元553,"{""average_price"":290.16999999999996,""category"":""家居"",""items"":[{""id"":927},{""id"":142},{""id"":370},{""id"":83},{""id"":531}]}",False,2022-09-04,563,496-341-5911
519,2023-07-30T17:40:15+00:00,MXBPYP,罗勇,tsgaeois@163.com,82,187000.0,男,美国,上海市烟台安宁路189号1单元1314,"{""average_price"":20.89,""category"":""服装"",""items"":[{""id"":648},{""id"":178}]}",False,2021-05-10,725,844-493-5268
520,2024-08-09T20:48:51+00:00,ogjtfk,韩松,vtqunzbc@qq.com,46,503000.0,男,日本,广东省哈尔滨西湖路194号1单元1704,"{""average_price"":172.36,""category"":""书籍"",""items"":[{""id"":324},{""id"":24},{""id"":114},{""id"":504},{""id"":853},{""id"":561},{""id"":205},{""id"":234},{""id"":866},{""id"":302}]}",False,2023-10-10,492,475-713-3911
521,2023-06-11T22:32:31+00:00,QJQWN,林丽,jjngnupb@163.com,94,108000.0,女,德国,山西省杭州解放路112号4单元508,"{""average_price"":11.98,""category"":""书籍"",""items"":[{""id"":184},{""id"":53},{""id"":490},{""id"":910},{""id"":339},{""id"":279}]}",False,2021-01-15,809,954-908-3358
522,2023-02-13T23:32:54+00:00,vdgjvdx,傅思,lqbvnpri@gmail.com,73,889000.0,男,美国,青海省西安安定路152号7单元562,"{""average_price"":989.11,""category"":""食品"",""items"":[{""id"":350},{""id"":709},{""id"":480},{""id"":666},{""id"":903},{""id"":49},{""id"":979}]}",False,2020-04-13,667,145-598-9243
523,2024-04-07T20:18:07+00:00,OZCJJAC,彭平,ouxvujro@126.com,93,348000.0,女,法国,海南省合肥复兴路131号4单元1792,"{""average_price"":901.0,""category"":""服装"",""items"":[{""id"":554},{""id"":687},{""id"":801},{""id"":591},{""id"":110},{""id"":369},{""id"":28},{""id"":942},{""id"":192},{""id"":516}]}",False,2022-12-23,804,642-728-5684
524,2023-02-08T16:23:04+00:00,VTMNMWVHSX,万丽,qrmztxwv@163.com,40,112000.0,女,俄罗斯,香港特别行政区乌鲁木齐中山路147号5单元656,"{""average_price"":982.18,""category"":""家居"",""items"":[{""id"":418},{""id"":508},{""id"":976},{""id"":136},{""id"":536},{""id"":926},{""id"":151},{""id"":569},{""id"":784},{""id"":871}]}",False,2020-03-31,448,438-591-2440
525,2024-12-05T08:05:49+00:00,xnywffsm,余丹,xdvkhfzj@163.com,64,644000.0,其他,澳大利亚,河北省金华复兴路152号7单元2030,"{""average_price"":691.1199999999999,""category"":""服装"",""items"":[{""id"":569},{""id"":605},{""id"":616},{""id"":920},{""id"":305},{""id"":114}]}",False,2024-07-12,605,333-364-6317
526,2023-10-12T23:20:14+00:00,MVAIN,何杰,okcmauhb@163.com,51,231000.0,男,美国,广西壮族自治区株洲学院路26号4单元1747,"{""average_price"":617.86,""category"":""电子产品"",""items"":[{""id"":590}]}",False,2021-10-31,523,967-812-2373
527,2023-12-09T23:03:55+00:00,eruagptov,顾桂兰,dfisbygl@hotmail.com,66,752000.0,男,印度,湖北省宁波安康路75号3单元2389,"{""average_price"":430.75,""category"":""家居"",""items"":[{""id"":828},{""id"":855},{""id"":430},{""id"":623}]}",False,2022-03-16,619,123-483-2086
528,2024-02-03T12:47:22+00:00,mexloxh,吕佳,bqlvqjso@163.com,76,839000.0,未指定,澳大利亚,辽宁省金华长江路72号2单元523,"{""average_price"":426.78999999999996,""category"":""食品"",""items"":[{""id"":420},{""id"":71},{""id"":243},{""id"":760},{""id"":540}]}",False,2022-07-25,685,340-389-2345
529,2024-02-04T23:50:51+00:00,YPRYC,陈洋,vdikkxyo@outlook.com,46,174000.0,男,印度,福建省大连人民路26号2单元1276,"{""average_price"":151.57,""category"":""家居"",""items"":[{""id"":413},{""id"":235},{""id"":388},{""id"":805},{""id"":650}]}",False,2022-07-28,489,565-369-4520
530,2024-04-13T10:30:14+00:00,irbyda,程子轩,igaqigzd@outlook.com,40,854000.0,男,美国,天津市烟台胜利路49号6单元1848,"{""average_price"":336.7,""category"":""家居"",""items"":[{""id"":492},{""id"":18},{""id"":511},{""id"":293},{""id"":457}]}",False,2023-01-05,450,383-838-2704
531,2023-08-29T12:15:10+00:00,vipjbg,谢欣怡,wgqbuezu@hotmail.com,71,960000.0,男,印度,西藏自治区大连西湖路167号4单元1800,"{""average_price"":193.15,""category"":""食品"",""items"":[{""id"":110},{""id"":104},{""id"":738},{""id"":550},{""id"":778},{""id"":126},{""id"":884},{""id"":917}]}",False,2021-07-19,654,814-312-3655
532,2023-12-04T14:09:27+00:00,teiiaas,贾涵,dbvgizgp@126.com,70,791000.0,女,英国,云南省惠州黄河路137号6单元388,"{""average_price"":189.19,""category"":""书籍"",""items"":[{""id"":363},{""id"":49},{""id"":335},{""id"":190},{""id"":554},{""id"":321},{""id"":354},{""id"":734}]}",False,2022-03-04,650,576-371-2114
533,2023-02-19T02:21:09+00:00,UKOBMVI,沈丽,fzymkvvg@163.com,81,110000.0,女,英国,陕西省株洲广州路128号2单元1391,"{""average_price"":193.15,""category"":""家居"",""items"":[{""id"":160},{""id"":460},{""id"":730},{""id"":166},{""id"":353}]}",False,2020-04-25,721,844-993-5041
534,2023-10-18T17:16:33+00:00,bbmkrmiou,邱宇,ahmfxylu@qq.com,82,828000.0,女,俄罗斯,台湾省乌鲁木齐深圳路89号5单元258,"{""average_price"":604.0,""category"":""食品"",""items"":[{""id"":939},{""id"":205},{""id"":258}]}",False,2021-11-13,728,879-467-2393
535,2023-11-15T05:41:06+00:00,aokzjt,罗浩,wxngmzgd@gmail.com,60,981000.0,男,美国,甘肃省徐州民族路47号1单元211,"{""average_price"":590.14,""category"":""书籍"",""items"":[{""id"":549},{""id"":702}]}",False,2022-01-17,579,585-437-1381
536,2023-10-30T15:47:29+00:00,alweqk,冯丹,tbvenkoi@163.com,76,644000.0,女,俄罗斯,辽宁省佛山民族路65号3单元1361,"{""average_price"":466.39000000000004,""category"":""食品"",""items"":[{""id"":722},{""id"":359},{""id"":451},{""id"":40},{""id"":869},{""id"":986},{""id"":408}]}",False,2021-12-12,686,501-135-6973
537,2024-07-10T09:15:10+00:00,EISLBNIIQX,龙秀兰,crfvokaw@outlook.com,35,309000.0,男,印度,新疆维吾尔自治区惠州中山路144号2单元1398,"{""average_price"":452.53000000000003,""category"":""家居"",""items"":[{""id"":138}]}",False,2023-07-31,414,233-939-5941
538,2023-12-27T04:51:26+00:00,YPPJQPW,贾敏,ejeueahy@gmail.com,84,77000.0,男,美国,贵州省武汉兴华路64号2单元1246,"{""average_price"":981.1899999999999,""category"":""食品"",""items"":[{""id"":303}]}",False,2022-04-26,739,729-370-9361
539,2023-07-05T20:31:23+00:00,mpbmxcdq,杜松,zuehfbpx@hotmail.com,54,516000.0,女,法国,内蒙古自治区昆明和谐路159号3单元216,"{""average_price"":472.33000000000004,""category"":""家居"",""items"":[{""id"":646},{""id"":296},{""id"":244},{""id"":554}]}",False,2021-03-12,543,383-285-5417
540,2024-05-03T02:41:44+00:00,wouaorm,丁玉梅,vacumaxu@hotmail.com,77,729000.0,男,德国,广西壮族自治区泉州民族路28号5单元1426,"{""average_price"":352.53999999999996,""category"":""家居"",""items"":[{""id"":93},{""id"":286},{""id"":277},{""id"":369},{""id"":541}]}",False,2023-02-20,694,690-188-4235
541,2024-01-09T05:20:05+00:00,fmqbo,胡桂兰,vffyfdik@gmail.com,24,753000.0,女,澳大利亚,青海省兰州上海路42号3单元1526,"{""average_price"":592.12,""category"":""家居"",""items"":[{""id"":692},{""id"":245},{""id"":762},{""id"":404},{""id"":236}]}",False,2022-05-26,345,762-595-7977
542,2024-04-17T19:55:36+00:00,dawwqchb,谭宇,aghtsyva@qq.com,69,830000.0,男,印度,山东省金华复兴路150号3单元848,"{""average_price"":685.1800000000001,""category"":""电子产品"",""items"":[{""id"":575},{""id"":648},{""id"":813},{""id"":137},{""id"":947},{""id"":822}]}",False,2023-01-15,639,427-557-4857
543,2023-05-21T13:29:32+00:00,xngpnqnkvh,漕红,ckqvhipe@163.com,69,536000.0,女,英国,上海市福州兴业路143号5单元866,"{""average_price"":522.82,""category"":""食品"",""items"":[{""id"":784},{""id"":372},{""id"":769},{""id"":720},{""id"":826},{""id"":324}]}",False,2020-11-26,640,305-948-6869
544,2023-10-20T17:00:09+00:00,eecqvu,唐思,rkmdwzid@qq.com,81,895000.0,男,德国,吉林省南宁朝阳路133号5单元678,"{""average_price"":932.6800000000001,""category"":""服装"",""items"":[{""id"":792},{""id"":821},{""id"":502},{""id"":968},{""id"":677},{""id"":417},{""id"":375},{""id"":933}]}",False,2021-11-18,723,802-907-1246
545,2023-02-25T01:38:22+00:00,jteovj,宋晓,kefzofiy@outlook.com,32,706000.0,女,法国,浙江省株洲胜利路173号3单元1836,"{""average_price"":901.0,""category"":""家居"",""items"":[{""id"":297},{""id"":734},{""id"":280},{""id"":76},{""id"":644}]}",False,2020-05-09,394,291-674-2044
546,2024-12-26T14:23:54+00:00,POEMWVUSQ,江刚,riaanvru@qq.com,64,353000.0,女,英国,贵州省绍兴新华路132号4单元350,"{""average_price"":741.61,""category"":""服装"",""items"":[{""id"":286},{""id"":340},{""id"":104},{""id"":769},{""id"":159},{""id"":645}]}",False,2024-08-31,609,806-665-5428
547,2025-01-06T09:34:05+00:00,wzvdlkian,康飞,ibxthbbd@qq.com,30,604000.0,男,德国,江西省株洲学院路197号7单元620,"{""average_price"":508.96,""category"":""家居"",""items"":[{""id"":922}]}",False,2024-09-26,385,272-649-6710
548,2024-10-15T15:06:05+00:00,UOYFACAJ,杜文,mnuxdlau@hotmail.com,67,482000.0,女,法国,江西省昆明安宁路142号3单元2300,"{""average_price"":261.46000000000004,""category"":""家居"",""items"":[{""id"":768},{""id"":898},{""id"":171},{""id"":261},{""id"":459},{""id"":885},{""id"":938},{""id"":432},{""id"":13}]}",False,2024-03-15,627,366-715-1940
549,2023-04-06T02:01:28+00:00,XPZMINIRW,江娟,vnpcqxei@outlook.com,52,248000.0,女,巴西,香港特别行政区北京上海路7号3单元666,"{""average_price"":855.46,""category"":""书籍"",""items"":[{""id"":560},{""id"":964},{""id"":694},{""id"":886},{""id"":349},{""id"":966},{""id"":702}]}",False,2020-08-11,531,414-157-6013
550,2025-01-25T20:46:55+00:00,mvwqozd,叶建国,aevntelw@outlook.com,85,663000.0,男,美国,香港特别行政区成都东风路175号4单元173,"{""average_price"":635.68,""category"":""电子产品"",""items"":[{""id"":444},{""id"":695},{""id"":481},{""id"":829},{""id"":748},{""id"":593},{""id"":134},{""id"":736}]}",False,2024-11-10,750,632-607-6851
551,2023-05-23T12:27:06+00:00,fockpbz,苏国强,tcvdkflq@outlook.com,18,580000.0,女,法国,江苏省哈尔滨平安路60号5单元2239,"{""average_price"":657.46,""category"":""家居"",""items"":[{""id"":189},{""id"":610}]}",False,2020-11-30,300,197-295-6209
552,2025-01-13T22:44:14+00:00,eeoympkdic,钱嘉,jrmjprxj@qq.com,62,813000.0,男,德国,宁夏回族自治区株洲人民路143号4单元1066,"{""average_price"":621.82,""category"":""家居"",""items"":[{""id"":159},{""id"":88},{""id"":335},{""id"":894},{""id"":907},{""id"":105}]}",False,2024-10-13,592,287-871-3300
553,2024-08-13T21:41:06+00:00,LBLUCKYP,方萍,jmlunxip@126.com,72,456000.0,男,日本,香港特别行政区石家庄平安路17号1单元2485,"{""average_price"":359.46999999999997,""category"":""书籍"",""items"":[{""id"":45},{""id"":225},{""id"":744},{""id"":210},{""id"":732},{""id"":808},{""id"":30}]}",False,2023-10-20,661,169-827-7368
554,2024-08-12T13:38:52+00:00,quwedf,曹雪,jjzgiwcz@hotmail.com,36,598000.0,女,澳大利亚,天津市乌鲁木齐安宁路128号1单元2117,"{""average_price"":580.24,""category"":""书籍"",""items"":[{""id"":731},{""id"":264}]}",False,2023-10-17,423,452-234-6475
555,2024-11-02T06:43:13+00:00,liciajs,苏雨,jxfhqipe@hotmail.com,73,945000.0,女,法国,山西省嘉兴康乐路27号5单元2130,"{""average_price"":110.97999999999999,""category"":""服装"",""items"":[{""id"":555},{""id"":383},{""id"":788},{""id"":222}]}",False,2024-04-26,666,251-633-1674
556,2024-08-04T22:18:49+00:00,auoewhyfk,白欣,azwziglh@126.com,19,933000.0,女,法国,贵州省广州幸福路76号6单元2399,"{""average_price"":510.94,""category"":""电子产品"",""items"":[{""id"":597}]}",False,2023-09-29,311,487-632-1023
557,2025-01-16T10:15:16+00:00,QUWZUOL,苏俊,umpifyvn@outlook.com,40,442000.0,女,英国,甘肃省深圳康乐路66号5单元2250,"{""average_price"":504.01,""category"":""家居"",""items"":[{""id"":861},{""id"":257},{""id"":248},{""id"":242},{""id"":136},{""id"":139},{""id"":348},{""id"":603},{""id"":819},{""id"":868}]}",False,2024-10-19,446,919-175-6520
558,2024-04-15T14:39:59+00:00,vnsrdj,梁子轩,hhtuqzuh@163.com,32,859000.0,女,澳大利亚,上海市嘉兴康乐路44号2单元159,"{""average_price"":983.17,""category"":""电子产品"",""items"":[{""id"":93},{""id"":712},{""id"":273},{""id"":17},{""id"":980},{""id"":741}]}",False,2023-01-10,398,696-235-8408
559,2025-02-10T17:25:24+00:00,QIRPVSZ,蔡芳,fxfgiqan@outlook.com,58,22000.0,女,巴西,陕西省南宁和平路102号2单元1909,"{""average_price"":420.84999999999997,""category"":""书籍"",""items"":[{""id"":494},{""id"":290}]}",False,2024-12-18,566,191-191-7563
560,2024-04-15T10:29:35+00:00,rylew,徐梓萱,mceqmlax@126.com,30,878000.0,男,日本,山西省烟台文化路164号2单元1353,"{""average_price"":752.5,""category"":""食品"",""items"":[{""id"":397},{""id"":80},{""id"":241}]}",False,2023-01-10,383,286-759-2737
561,2023-03-29T06:52:21+00:00,ZEISMYGY,任波,ugyxgrbd@163.com,22,431000.0,女,俄罗斯,江苏省长沙人民路95号2单元183,"{""average_price"":485.2,""category"":""食品"",""items"":[{""id"":134}]}",False,2020-07-24,327,472-228-9019
562,2023-01-23T20:13:03+00:00,ihmerjgpqo,乔飞,jcitmvug@126.com,78,610000.0,男,德国,河北省广州安定路186号7单元1645,"{""average_price"":519.85,""category"":""书籍"",""items"":[{""id"":616}]}",False,2020-02-23,701,533-669-1352
563,2025-02-15T15:40:58+00:00,cyzyinmx,杜欣怡,axjwghkl@outlook.com,74,955000.0,男,日本,湖北省北京和谐路20号4单元525,"{""average_price"":120.88,""category"":""服装"",""items"":[{""id"":800},{""id"":868},{""id"":169},{""id"":168},{""id"":380},{""id"":334},{""id"":162},{""id"":123},{""id"":490}]}",False,2024-12-29,676,291-150-6059
564,2025-01-11T04:31:11+00:00,bkpaymy,阎红,ooyaqbbs@hotmail.com,33,535000.0,女,俄罗斯,甘肃省厦门长江路23号3单元1120,"{""average_price"":653.5,""category"":""服装"",""items"":[{""id"":553},{""id"":235},{""id"":978},{""id"":446},{""id"":996},{""id"":269},{""id"":84},{""id"":461}]}",False,2024-10-07,402,407-494-6316
565,2024-08-13T01:56:47+00:00,vznngic,叶建华,mhidpihr@gmail.com,28,563000.0,女,法国,浙江省长春安康路132号5单元617,"{""average_price"":341.65000000000003,""category"":""服装"",""items"":[{""id"":987}]}",False,2023-10-18,369,288-966-9033
566,2023-02-16T11:04:33+00:00,EVRBXXHT,戴英,ampgaapm@qq.com,95,391000.0,男,日本,台湾省太原民族路122号1单元2451,"{""average_price"":404.02000000000004,""category"":""家居"",""items"":[{""id"":264},{""id"":17},{""id"":787},{""id"":781},{""id"":481},{""id"":892},{""id"":416},{""id"":805},{""id"":695},{""id"":153}]}",False,2020-04-19,813,679-339-9475
567,2023-07-18T15:37:43+00:00,OVXZE,张萍,jfbhczqa@qq.com,41,464000.0,男,日本,广东省东莞南京路8号5单元1687,"{""average_price"":617.86,""category"":""食品"",""items"":[{""id"":263},{""id"":117},{""id"":63},{""id"":786},{""id"":427}]}",False,2021-04-11,454,684-435-2291
568,2024-11-29T21:00:39+00:00,byjehto,魏松,nckcdjbn@qq.com,40,510000.0,男,印度,安徽省南京兴业路62号6单元597,"{""average_price"":87.22,""category"":""家居"",""items"":[{""id"":693},{""id"":611},{""id"":399},{""id"":981}]}",False,2024-06-29,449,949-509-7972
569,2023-12-08T17:04:52+00:00,alrcvveqz,秦宏,muwoxbju@gmail.com,82,909000.0,女,法国,陕西省昆明胜利路112号4单元1870,"{""average_price"":978.22,""category"":""服装"",""items"":[{""id"":504},{""id"":342},{""id"":716},{""id"":126},{""id"":404},{""id"":510},{""id"":333},{""id"":35}]}",False,2022-03-13,727,442-340-2760
570,2023-01-12T17:33:29+00:00,lpdnwa,董亮,gtimcgjg@126.com,60,624000.0,女,俄罗斯,新疆维吾尔自治区合肥中山路84号5单元2121,"{""average_price"":433.71999999999997,""category"":""服装"",""items"":[{""id"":359},{""id"":369}]}",False,2020-01-28,585,821-573-7868
571,2024-06-07T22:16:20+00:00,pxaghhhym,康子轩,icjibvid@126.com,35,853000.0,男,中国,吉林省石家庄新华路86号3单元333,"{""average_price"":225.82,""category"":""书籍"",""items"":[{""id"":934},{""id"":238},{""id"":615},{""id"":193},{""id"":714},{""id"":57},{""id"":844},{""id"":385}]}",False,2023-05-15,419,541-838-4169
572,2023-09-17T16:16:59+00:00,RZWDORQ,魏丽,pklejqoy@163.com,48,110000.0,女,德国,辽宁省乌鲁木齐幸福路23号1单元1659,"{""average_price"":741.61,""category"":""服装"",""items"":[{""id"":640},{""id"":574},{""id"":715},{""id"":188},{""id"":862}]}",False,2021-09-02,501,643-480-2350
573,2024-04-20T05:22:58+00:00,GXIARON,薛磊,qpjighzl@outlook.com,99,149000.0,女,俄罗斯,云南省南京安康路190号6单元2441,"{""average_price"":61.48,""category"":""服装"",""items"":[{""id"":145},{""id"":818},{""id"":782},{""id"":673}]}",False,2023-01-21,841,455-318-8872
574,2023-11-19T09:38:42+00:00,lmtiwrcd,余桂兰,lbjghcoo@126.com,19,751000.0,男,日本,云南省佛山兴安路39号1单元1194,"{""average_price"":581.2299999999999,""category"":""电子产品"",""items"":[{""id"":246},{""id"":193},{""id"":495},{""id"":456},{""id"":17},{""id"":211},{""id"":69},{""id"":506},{""id"":765}]}",False,2022-01-27,313,247-689-5829
575,2024-01-19T08:14:52+00:00,FFENRBWV,钟涛,wdwwvkkf@qq.com,42,261000.0,女,俄罗斯,湖南省济南幸福路189号3单元1576,"{""average_price"":436.69,""category"":""书籍"",""items"":[{""id"":359},{""id"":133},{""id"":991},{""id"":969},{""id"":852},{""id"":909},{""id"":125},{""id"":35}]}",False,2022-06-19,465,507-928-7831
576,2023-07-12T20:02:17+00:00,BVBXYNNJ,田芳,jehmeoqe@163.com,34,16000.0,女,俄罗斯,海南省中山兴隆路102号3单元2122,"{""average_price"":669.34,""category"":""食品"",""items"":[{""id"":691},{""id"":902},{""id"":782}]}",False,2021-03-29,410,354-895-5276
577,2023-08-16T05:51:27+00:00,nfimjq,冯玲,qtcxunjs@163.com,85,521000.0,女,英国,澳门特别行政区福州安宁路115号7单元860,"{""average_price"":100.09,""category"":""服装"",""items"":[{""id"":330},{""id"":472},{""id"":989},{""id"":911},{""id"":748},{""id"":694},{""id"":643},{""id"":438}]}",False,2021-06-17,747,706-644-5258
578,2023-12-17T03:04:12+00:00,ZLHISMB,蒋涛,ebtpaelc@hotmail.com,100,262000.0,男,中国,云南省常州黄河路146号4单元1194,"{""average_price"":834.67,""category"":""服装"",""items"":[{""id"":364},{""id"":812},{""id"":921},{""id"":702},{""id"":88}]}",False,2022-04-02,845,385-274-7130
579,2025-01-26T13:27:25+00:00,bxaqntocku,文鹏,rjyjbinh@qq.com,99,748000.0,女,俄罗斯,广东省泉州复兴路130号6单元430,"{""average_price"":234.73000000000002,""category"":""食品"",""items"":[{""id"":50},{""id"":163},{""id"":745},{""id"":933},{""id"":501}]}",False,2024-11-12,844,300-788-9172
580,2024-06-02T15:14:21+00:00,SJZOHNONT,孔文,dpogierw@gmail.com,33,467000.0,男,日本,青海省兰州友谊路145号7单元102,"{""average_price"":643.6,""category"":""食品"",""items"":[{""id"":915},{""id"":21}]}",False,2023-05-03,402,842-367-1247
581,2023-10-19T04:12:38+00:00,uiinwb,邓佳,qkmyajmm@126.com,96,846000.0,男,印度,北京市嘉兴北京路90号6单元903,"{""average_price"":644.59,""category"":""书籍"",""items"":[{""id"":198},{""id"":364}]}",False,2021-11-15,818,967-493-5373
582,2024-07-04T22:39:33+00:00,PXMFP,吴明,rqwwjulo@163.com,93,276000.0,男,德国,宁夏回族自治区乌鲁木齐安定路144号7单元2032,"{""average_price"":776.26,""category"":""书籍"",""items"":[{""id"":334},{""id"":898},{""id"":613}]}",False,2023-07-18,800,119-518-4913
583,2023-10-11T03:35:30+00:00,DHEJQCZ,蔡云,wyxnwjka@126.com,66,494000.0,女,巴西,新疆维吾尔自治区厦门新华路6号5单元1483,"{""average_price"":10.99,""category"":""家居"",""items"":[{""id"":523},{""id"":396},{""id"":150}]}",False,2021-10-27,618,146-185-1073
584,2024-07-31T15:31:20+00:00,XPXYKIUV,潘芳,pmqftzge@gmail.com,54,23000.0,男,德国,湖北省郑州兴业路79号3单元1166,"{""average_price"":87.22,""category"":""家居"",""items"":[{""id"":66},{""id"":369},{""id"":369},{""id"":354},{""id"":552},{""id"":240}]}",False,2023-09-19,539,964-723-2559
585,2023-12-08T18:46:59+00:00,GPVSXPXPOX,黎超,qkljclsk@gmail.com,40,287000.0,女,英国,内蒙古自治区合肥长江路5号2单元649,"{""average_price"":405.01000000000005,""category"":""电子产品"",""items"":[{""id"":756},{""id"":930},{""id"":567},{""id"":941},{""id"":791},{""id"":736},{""id"":35},{""id"":296},{""id"":207}]}",False,2022-03-13,447,957-517-7959
586,2023-12-04T06:16:20+00:00,yqjqof,郭佳,sjpyjfhy@126.com,45,845000.0,男,中国,台湾省烟台安定路179号2单元470,"{""average_price"":401.05,""category"":""电子产品"",""items"":[{""id"":134}]}",False,2022-03-03,480,314-749-6875
587,2024-11-08T12:00:17+00:00,xgdryxyvmm,漕晓,mrdnudva@126.com,70,714000.0,男,美国,广东省佛山长江路151号1单元823,"{""average_price"":78.31,""category"":""书籍"",""items"":[{""id"":300}]}",False,2024-05-10,647,961-890-9250
588,2024-10-25T15:20:41+00:00,byoxx,胡晓,tcszemfe@163.com,65,714000.0,女,巴西,贵州省合肥新华路116号3单元2109,"{""average_price"":51.580000000000005,""category"":""电子产品"",""items"":[{""id"":273}]}",False,2024-04-08,615,799-251-6383
589,2023-06-26T16:00:13+00:00,PJRQYDDNTH,赖云,lncyipwr@outlook.com,78,499000.0,男,印度,山东省泉州新华路60号2单元2412,"{""average_price"":888.13,""category"":""电子产品"",""items"":[{""id"":527},{""id"":762},{""id"":197},{""id"":533}]}",False,2021-02-19,699,762-887-7914
590,2024-11-02T03:55:22+00:00,bkpol,徐欣怡,atzirjxh@outlook.com,49,951000.0,女,法国,江西省台州兴隆路35号3单元2356,"{""average_price"":147.61,""category"":""食品"",""items"":[{""id"":262},{""id"":378},{""id"":378},{""id"":707},{""id"":308},{""id"":362},{""id"":998},{""id"":226}]}",False,2024-04-25,507,198-813-8536
591,2024-06-03T05:27:16+00:00,ktkxo,朱雪,utyznneb@163.com,56,586000.0,男,美国,河北省广州安康路157号1单元305,"{""average_price"":461.44,""category"":""服装"",""items"":[{""id"":171},{""id"":880},{""id"":85},{""id"":380},{""id"":10},{""id"":165},{""id"":972},{""id"":510},{""id"":958},{""id"":482}]}",False,2023-05-04,554,255-926-1857
592,2025-02-13T21:32:29+00:00,yqqaj,周雨,ysuxphvg@gmail.com,70,944000.0,男,印度,广西壮族自治区西安振兴路53号1单元581,"{""average_price"":100.09,""category"":""家居"",""items"":[{""id"":356},{""id"":484},{""id"":139}]}",False,2024-12-25,647,789-737-4585
593,2024-04-30T11:14:07+00:00,wyxeu,朱嘉,snzrhzqg@163.com,66,806000.0,女,法国,安徽省郑州深圳路130号6单元356,"{""average_price"":871.3,""category"":""食品"",""items"":[{""id"":239}]}",False,2023-02-14,619,171-668-1054
594,2023-02-08T15:58:21+00:00,TUFUUIK,邓超,qdwcvvqs@gmail.com,52,294000.0,女,澳大利亚,内蒙古自治区贵阳广州路92号2单元1903,"{""average_price"":960.4,""category"":""书籍"",""items"":[{""id"":718},{""id"":998},{""id"":884},{""id"":553},{""id"":899},{""id"":285},{""id"":841},{""id"":100},{""id"":145},{""id"":49}]}",False,2020-03-31,531,232-205-8698
595,2025-01-04T06:38:28+00:00,TXJKSDK,叶杰,kznvxdlm@126.com,33,229000.0,男,美国,安徽省徐州深圳路108号1单元157,"{""average_price"":555.49,""category"":""电子产品"",""items"":[{""id"":607},{""id"":400},{""id"":729},{""id"":785},{""id"":437},{""id"":521},{""id"":74},{""id"":778},{""id"":190}]}",False,2024-09-21,402,759-785-7423
596,2023-01-04T23:41:00+00:00,NSMKMXY,吕勇,ygseicgj@hotmail.com,72,199000.0,女,英国,陕西省武汉科技路41号6单元760,"{""average_price"":917.83,""category"":""书籍"",""items"":[{""id"":211},{""id"":538},{""id"":858},{""id"":943},{""id"":881},{""id"":675},{""id"":270},{""id"":23},{""id"":565},{""id"":327}]}",False,2020-01-10,660,508-188-2187
597,2023-05-08T20:36:42+00:00,iijyxt,袁梓萱,pummekqm@qq.com,91,875000.0,男,德国,江苏省长沙东风路133号7单元1364,"{""average_price"":531.73,""category"":""食品"",""items"":[{""id"":891},{""id"":718}]}",False,2020-10-27,788,606-225-9462
598,2024-11-01T21:37:47+00:00,zmivpess,田燕,aanranaq@hotmail.com,42,698000.0,男,美国,吉林省烟台南京路167号7单元877,"{""average_price"":354.52,""category"":""服装"",""items"":[{""id"":127},{""id"":23},{""id"":335},{""id"":583},{""id"":734},{""id"":475},{""id"":82},{""id"":803},{""id"":631},{""id"":581}]}",False,2024-04-25,463,854-538-5031
599,2023-03-12T06:01:38+00:00,jgfkpera,汪燕,gpellaeu@outlook.com,41,685000.0,女,澳大利亚,新疆维吾尔自治区南昌广州路140号3单元1764,"{""average_price"":403.03000000000003,""category"":""食品"",""items"":[{""id"":912},{""id"":553}]}",False,2020-06-14,458,163-702-6135
600,2023-04-15T06:53:37+00:00,lzhfpus,邓燕,eplmyeru@hotmail.com,39,700000.0,男,中国,广西壮族自治区昆明长江路137号7单元1676,"{""average_price"":640.63,""category"":""服装"",""items"":[{""id"":240},{""id"":391},{""id"":801},{""id"":923}]}",False,2020-09-02,443,700-621-2727
601,2023-03-19T23:56:07+00:00,QCIXPFKV,杜秀英,gtbukida@hotmail.com,25,66000.0,女,巴西,内蒙古自治区株洲工业路61号2单元837,"{""average_price"":339.67,""category"":""书籍"",""items"":[{""id"":830}]}",False,2020-07-02,348,705-299-6177
602,2024-03-15T18:46:56+00:00,GCCUWYQPPE,钱平,vvvkggui@gmail.com,83,337000.0,男,德国,香港特别行政区上海西湖路166号1单元1489,"{""average_price"":810.9100000000001,""category"":""电子产品"",""items"":[{""id"":713},{""id"":360}]}",False,2022-10-30,734,808-904-2173
603,2024-12-06T14:30:33+00:00,EPDCQD,于秀英,vpfmvuxx@outlook.com,93,57000.0,男,日本,江西省广州深圳路80号6单元858,"{""average_price"":646.57,""category"":""书籍"",""items"":[{""id"":63},{""id"":429},{""id"":92},{""id"":856},{""id"":834},{""id"":86},{""id"":147}]}",False,2024-07-15,803,883-868-4165
